step,sim_time,action,phase_name,fsm_state,grp_queue_NS_through,grp_queue_NS_right,grp_queue_NS_left,grp_queue_EW_through,grp_queue_EW_right,grp_queue_EW_left,grp_mean_wait_NS_through,grp_mean_wait_NS_right,grp_mean_wait_NS_left,grp_mean_wait_EW_through,grp_mean_wait_EW_right,grp_mean_wait_EW_left,ped_queue:-E0_0,ped_queue:-E2_0,ped_queue:-E1_0,ped_queue:-E3_0,ped_max_wait:-E0_0,ped_max_wait:-E2_0,ped_max_wait:-E1_0,ped_max_wait:-E3_0,green_onehot_0,green_onehot_1,green_onehot_2,green_onehot_3,transition_remaining,min_green_reached,elapsed_green_time,max_vehicle_wait_time,pressure_NS,pressure_EW,ped_dir_count:-E0->E1,ped_dir_count:-E0->E2,ped_dir_count:-E2->E3,ped_dir_count:-E2->E0,ped_dir_count:-E1->E2,ped_dir_count:-E1->E3,ped_dir_count:-E3->E0,ped_dir_count:-E3->E1,ped_dir_max_wait:-E0->E1,ped_dir_max_wait:-E0->E2,ped_dir_max_wait:-E2->E3,ped_dir_max_wait:-E2->E0,ped_dir_max_wait:-E1->E2,ped_dir_max_wait:-E1->E3,ped_dir_max_wait:-E3->E0,ped_dir_max_wait:-E3->E1,ped_dir_vulnerable_frac:-E0->E1,ped_dir_vulnerable_frac:-E0->E2,ped_dir_vulnerable_frac:-E2->E3,ped_dir_vulnerable_frac:-E2->E0,ped_dir_vulnerable_frac:-E1->E2,ped_dir_vulnerable_frac:-E1->E3,ped_dir_vulnerable_frac:-E3->E0,ped_dir_vulnerable_frac:-E3->E1
49,30049.0,0,19,YELLOW,22.0,26.0,1.0,33.0,36.0,28.0,44.772727966308594,46.769229888916016,6.0,92.06060791015625,90.88888549804688,85.0,2.0,6.0,3.0,2.0,22.0,22.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,170.0,49.0,97.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
50,30050.0,1,0,REDYELLOW,22.0,26.0,1.0,32.0,37.0,26.0,45.772727966308594,47.769229888916016,7.0,94.84375,91.88888549804688,88.11538696289062,2.0,5.0,3.0,2.0,23.0,23.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,171.0,49.0,95.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
51,30051.0,0,NS_MAIN,IDLE,22.0,26.0,1.0,31.0,36.0,26.0,46.772727966308594,48.769229888916016,8.0,97.7741928100586,92.88888549804688,89.11538696289062,3.0,6.0,2.0,2.0,24.0,24.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,172.0,49.0,93.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0
52,30052.0,3,NS_MAIN,IDLE,21.0,24.0,1.0,30.0,36.0,26.0,44.9523811340332,47.41666793823242,9.0,101.0,93.88888549804688,87.07691955566406,0.0,0.0,3.0,2.0,0.0,0.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,173.0,46.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,30053.0,2,NS_MAIN,IDLE,19.0,23.0,2.0,29.0,36.0,25.0,45.21052551269531,47.5217399597168,5.5,104.4137954711914,94.88888549804688,88.5199966430664,0.0,0.0,4.0,2.0,0.0,0.0,7.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,174.0,44.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,30054.0,1,6,YELLOW,18.0,21.0,2.0,28.0,36.0,25.0,48.38888931274414,46.619049072265625,6.5,108.10713958740234,95.88888549804688,86.4800033569336,0.0,0.0,4.0,3.0,0.0,0.0,8.0,6.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,175.0,41.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,30055.0,2,7,REDYELLOW,17.0,19.0,2.0,29.0,36.0,27.0,48.235294342041016,47.0,7.5,104.37931060791016,96.88888549804688,78.37036895751953,0.0,0.0,4.0,3.0,0.0,0.0,9.0,7.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,176.0,38.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,30056.0,2,EW_MAIN,IDLE,16.0,19.0,2.0,29.0,37.0,27.0,48.0625,47.0,8.5,104.37931060791016,97.88888549804688,76.70370483398438,0.0,0.0,4.0,3.0,0.0,0.0,10.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,177.0,37.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,30057.0,3,EW_MAIN,IDLE,15.0,17.0,2.0,29.0,37.0,27.0,47.86666488647461,47.0,9.5,105.37931060791016,96.24324035644531,77.66666412353516,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,178.0,34.0,93.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,30058.0,0,EW_MAIN,IDLE,14.0,17.0,2.0,29.0,37.0,27.0,47.57143020629883,44.29411697387695,10.5,105.3448257446289,97.24324035644531,75.9259262084961,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,179.0,33.0,93.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,30059.0,3,13,YELLOW,15.0,17.0,2.0,28.0,37.0,28.0,41.06666564941406,45.29411697387695,11.5,109.10713958740234,98.24324035644531,74.21428680419922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,180.0,34.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,30060.0,3,17,REDYELLOW,17.0,20.0,2.0,28.0,37.0,28.0,37.235294342041016,40.27777862548828,12.5,110.10713958740234,99.24324035644531,75.14286041259766,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,181.0,39.0,93.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,30061.0,2,EW_LEFT,IDLE,16.0,18.0,2.0,28.0,37.0,27.0,40.5,37.77777862548828,13.5,110.10713958740234,100.24324035644531,78.85185241699219,3.0,4.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,182.0,36.0,92.0,0.0,3.0,0.0,4.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0.0,0.25,0.0,0.3333333432674408,0.0,0.3333333432674408
62,30062.0,0,EW_LEFT,IDLE,16.0,20.0,2.0,28.0,37.0,27.0,37.375,35.27777862548828,14.5,111.10713958740234,101.24324035644531,79.85185241699219,2.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,183.0,38.0,92.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.3333333432674408,0.0,0.5,0.0,0.5
63,30063.0,1,EW_LEFT,IDLE,18.0,18.0,2.0,27.0,37.0,27.0,34.22222137451172,32.77777862548828,15.5,111.33333587646484,102.24324035644531,80.85185241699219,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,184.0,38.0,91.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
64,30064.0,0,19,YELLOW,17.0,16.0,2.0,28.0,36.0,28.0,33.29411697387695,34.0,16.5,104.0,102.41666412353516,78.96428680419922,0.0,1.0,0.0,1.0,0.0,4.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,185.0,35.0,92.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65,30065.0,2,0,REDYELLOW,16.0,16.0,2.0,28.0,36.0,29.0,32.375,31.125,17.5,100.67857360839844,99.80555725097656,77.24137878417969,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,186.0,34.0,93.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,30066.0,0,NS_MAIN,IDLE,15.0,18.0,2.0,26.0,36.0,29.0,31.266666412353516,26.764705657958984,18.5,104.96154022216797,98.13888549804688,78.24137878417969,0.0,1.0,0.0,1.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,187.0,35.0,91.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,30067.0,2,NS_MAIN,IDLE,15.0,17.0,2.0,28.0,37.0,30.0,28.066667556762695,27.764705657958984,19.5,98.46428680419922,96.48648834228516,76.63333129882812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,188.0,34.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,30068.0,1,NS_MAIN,IDLE,15.0,19.0,2.0,31.0,38.0,30.0,29.066667556762695,25.235294342041016,20.5,89.93548583984375,97.48648834228516,77.63333129882812,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,189.0,36.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,30069.0,3,6,YELLOW,15.0,18.0,2.0,32.0,37.0,32.0,25.799999237060547,21.55555534362793,21.5,88.125,98.48648834228516,73.78125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,190.0,35.0,101.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,30070.0,0,17,REDYELLOW,15.0,20.0,2.0,31.0,37.0,33.0,22.733333587646484,18.36842155456543,22.5,91.90322875976562,99.48648834228516,72.54545593261719,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,191.0,37.0,101.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,30071.0,2,EW_LEFT,IDLE,15.0,20.0,2.0,32.0,37.0,33.0,19.733333587646484,18.350000381469727,23.5,90.03125,100.48648834228516,73.54545593261719,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,192.0,37.0,102.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,30072.0,3,EW_LEFT,IDLE,16.0,20.0,2.0,33.0,37.0,32.0,15.8125,19.25,24.5,88.30303192138672,101.48648834228516,76.15625,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,193.0,38.0,102.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,30073.0,1,EW_LEFT,IDLE,15.0,20.0,2.0,34.0,37.0,29.0,17.66666603088379,17.299999237060547,25.5,86.70587921142578,102.48648834228516,83.72413635253906,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,194.0,37.0,100.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,30074.0,3,EW_LEFT,IDLE,17.0,22.0,2.0,35.0,37.0,29.0,16.58823585510254,18.299999237060547,26.5,85.22856903076172,103.48648834228516,83.44827270507812,2.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,195.0,41.0,101.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,30075.0,1,19,YELLOW,16.0,21.0,2.0,34.0,38.0,31.0,14.875,15.571428298950195,27.5,88.14705657958984,104.48648834228516,79.16129302978516,2.0,0.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,7.0,196.0,39.0,103.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,30076.0,1,7,REDYELLOW,15.0,21.0,2.0,34.0,37.0,30.0,12.866666793823242,14.649999618530273,28.5,89.14705657958984,105.48648834228516,82.23332977294922,2.0,0.0,0.0,1.0,6.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,7.0,197.0,38.0,101.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,30077.0,3,EW_MAIN,IDLE,17.0,20.0,2.0,34.0,37.0,31.0,12.29411792755127,15.649999618530273,29.5,90.14705657958984,106.48648834228516,80.16129302978516,2.0,0.0,0.0,1.0,7.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,198.0,39.0,102.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,30078.0,3,EW_MAIN,IDLE,16.0,19.0,2.0,33.0,35.0,30.0,11.6875,14.736842155456543,30.5,91.7272720336914,110.94285583496094,83.76667022705078,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,199.0,37.0,98.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,30079.0,3,EW_MAIN,IDLE,16.0,19.0,2.0,32.0,36.0,31.0,11.0,13.1578950881958,31.5,93.4375,113.20587921142578,81.61289978027344,3.0,1.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,200.0,37.0,99.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,30080.0,0,13,YELLOW,15.0,21.0,2.0,33.0,35.0,33.0,12.199999809265137,12.904762268066406,32.5,89.54545593261719,109.02857208251953,77.2727279663086,2.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,201.0,38.0,101.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,30081.0,0,0,REDYELLOW,15.0,21.0,2.0,33.0,35.0,31.0,12.733333587646484,13.473684310913086,33.5,90.54545593261719,108.14286041259766,82.83870697021484,2.0,0.0,0.0,1.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,202.0,38.0,99.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,30082.0,1,NS_MAIN,IDLE,15.0,20.0,2.0,33.0,34.0,31.0,13.399999618530273,13.300000190734863,34.5,90.7272720336914,110.38235473632812,83.41935729980469,2.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,203.0,37.0,98.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,30083.0,3,NS_MAIN,IDLE,16.0,18.0,3.0,33.0,35.0,31.0,12.0625,14.277777671813965,24.0,91.7272720336914,109.44117736816406,84.12903594970703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,204.0,37.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,30084.0,1,NS_MAIN,IDLE,14.0,19.0,3.0,34.0,35.0,31.0,13.0,13.263157844543457,25.0,89.20587921142578,105.4857177734375,85.12903594970703,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,205.0,36.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,30085.0,0,NS_MAIN,IDLE,14.0,21.0,3.0,33.0,35.0,32.0,12.428571701049805,13.0,26.0,92.8787841796875,104.65714263916016,83.46875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,206.0,38.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,30086.0,2,6,YELLOW,15.0,19.0,3.0,32.0,36.0,32.0,12.533333778381348,14.052631378173828,27.0,95.90625,102.75,84.09375,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,7.0,207.0,37.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,30087.0,2,14,REDYELLOW,16.0,18.0,3.0,34.0,37.0,31.0,11.25,14.61111068725586,28.0,91.26470947265625,100.97297668457031,87.41935729980469,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,7.0,208.0,37.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,30088.0,2,NS_LEFT,IDLE,16.0,19.0,3.0,34.0,38.0,30.0,10.9375,13.684210777282715,29.0,91.47058868408203,101.97297668457031,90.96666717529297,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,209.0,38.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,30089.0,3,NS_LEFT,IDLE,16.0,20.0,1.0,34.0,35.0,31.0,10.5625,14.684210777282715,7.0,91.73529052734375,108.57142639160156,89.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,210.0,37.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,30090.0,3,NS_LEFT,IDLE,15.0,19.0,0.0,34.0,35.0,33.0,10.933333396911621,14.526315689086914,0.0,92.02941131591797,107.65714263916016,84.60606384277344,1.0,0.0,1.0,1.0,1.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,211.0,34.0,102.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,30091.0,0,16,YELLOW,17.0,20.0,1.0,34.0,36.0,32.0,9.647058486938477,14.800000190734863,1.0,93.0,106.74285888671875,87.8125,1.0,0.0,1.0,1.0,2.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,212.0,38.0,102.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,30092.0,0,0,REDYELLOW,16.0,19.0,0.0,34.0,35.0,29.0,11.125,15.421052932739258,0.0,94.0,105.85713958740234,97.37931060791016,1.0,0.0,1.0,1.0,3.0,0.0,6.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,213.0,35.0,98.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,30093.0,0,NS_MAIN,IDLE,15.0,21.0,0.0,34.0,35.0,31.0,11.800000190734863,14.550000190734863,0.0,94.26470947265625,106.80000305175781,92.09677124023438,1.0,0.0,1.0,1.0,4.0,0.0,7.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,214.0,36.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,30094.0,2,NS_MAIN,IDLE,18.0,18.0,1.0,34.0,35.0,33.0,8.777777671813965,13.88888931274414,1.0,94.5882339477539,105.94285583496094,87.51515197753906,0.0,0.0,3.0,1.0,0.0,0.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,215.0,37.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,30095.0,0,NS_MAIN,IDLE,18.0,19.0,1.0,35.0,36.0,32.0,6.888888835906982,12.315789222717285,2.0,92.85713958740234,102.27777862548828,91.1875,0.0,0.0,1.0,1.0,0.0,0.0,9.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,216.0,38.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,30096.0,0,NS_MAIN,IDLE,16.0,15.0,1.0,36.0,37.0,33.0,6.625,14.866666793823242,3.0,90.61111450195312,100.48648834228516,89.36363983154297,0.0,0.0,3.0,1.0,0.0,0.0,10.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,217.0,32.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,30097.0,3,6,YELLOW,18.0,18.0,1.0,36.0,38.0,33.0,6.277777671813965,10.44444465637207,4.0,91.55555725097656,98.84210205078125,90.33333587646484,2.0,2.0,5.0,3.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,218.0,37.0,107.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,30098.0,0,17,REDYELLOW,16.0,20.0,2.0,35.0,36.0,34.0,7.25,9.368420600891113,3.0,94.42857360839844,103.52777862548828,88.67646789550781,1.0,1.0,4.0,2.0,1.0,1.0,12.0,12.0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,219.0,38.0,105.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,30099.0,3,EW_LEFT,IDLE,18.0,20.0,2.0,36.0,38.0,35.0,7.0,7.650000095367432,4.0,92.11111450195312,99.07894897460938,87.14286041259766,0.0,0.0,3.0,1.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,220.0,40.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
