sim_time,phase_idx,phase_name,recognized_green_group,switcher_state,phase_timer,min_green_satisfied,last_agent_action,last_agent_time,last_set_idx,last_set_dur,next_switch
27603.0,16,NS_Left_Yellow,,YELLOW,5.0,True,1,27602.0,16,3,27605.0
27604.0,16,NS_Left_Yellow,,YELLOW,5.0,True,2,27603.0,16,3,27605.0
27605.0,16,NS_Left_Yellow,,YELLOW,5.0,True,2,27604.0,16,3,27605.0
27606.0,7,EW_REDYellow,,REDYELLOW,5.0,True,2,27605.0,7,1,27607.0
27607.0,8,EW_Through+Right,EW_MAIN,IDLE,0.0,False,2,27606.0,8,3600,31207.0
27608.0,8,EW_Through+Right,EW_MAIN,IDLE,1.0,False,2,27607.0,8,3600,31207.0
27609.0,8,EW_Through+Right,EW_MAIN,IDLE,2.0,False,1,27608.0,8,3600,31207.0
27610.0,8,EW_Through+Right,EW_MAIN,IDLE,3.0,False,1,27609.0,8,3600,31207.0
27611.0,8,EW_Through+Right,EW_MAIN,IDLE,4.0,False,1,27610.0,8,3600,31207.0
27612.0,8,EW_Through+Right,EW_MAIN,IDLE,5.0,True,1,27611.0,8,3600,31207.0
27613.0,8,EW_Through+Right,EW_MAIN,IDLE,6.0,True,1,27612.0,8,3600,31207.0
27614.0,8,EW_Through+Right,EW_MAIN,IDLE,7.0,True,1,27613.0,8,3600,31207.0
27615.0,8,EW_Through+Right,EW_MAIN,IDLE,8.0,True,1,27614.0,8,3600,31207.0
27616.0,13,EW_Yellow,,YELLOW,8.0,True,3,27615.0,13,3,27618.0
27617.0,13,EW_Yellow,,YELLOW,8.0,True,2,27616.0,13,3,27618.0
27618.0,13,EW_Yellow,,YELLOW,8.0,True,1,27617.0,13,3,27618.0
27619.0,17,EW_Left_REDYellow,,REDYELLOW,8.0,True,3,27618.0,17,1,27620.0
27620.0,18,EW_Left,EW_LEFT,IDLE,0.0,False,3,27619.0,18,3600,31220.0
27621.0,18,EW_Left,EW_LEFT,IDLE,1.0,False,3,27620.0,18,3600,31220.0
27622.0,18,EW_Left,EW_LEFT,IDLE,2.0,False,3,27621.0,18,3600,31220.0
27623.0,18,EW_Left,EW_LEFT,IDLE,3.0,False,3,27622.0,18,3600,31220.0
27624.0,18,EW_Left,EW_LEFT,IDLE,4.0,False,3,27623.0,18,3600,31220.0
27625.0,18,EW_Left,EW_LEFT,IDLE,5.0,True,3,27624.0,18,3600,31220.0
27626.0,19,EW_Left_Yellow,,YELLOW,5.0,True,0,27625.0,19,3,27628.0
27627.0,19,EW_Left_Yellow,,YELLOW,5.0,True,3,27626.0,19,3,27628.0
27628.0,19,EW_Left_Yellow,,YELLOW,5.0,True,3,27627.0,19,3,27628.0
27629.0,0,NS_REDYellow,,REDYELLOW,5.0,True,3,27628.0,0,1,27630.0
27630.0,1,NS_Through+Right,NS_MAIN,IDLE,0.0,False,3,27629.0,1,3600,31230.0
27631.0,1,NS_Through+Right,NS_MAIN,IDLE,1.0,False,3,27630.0,1,3600,31230.0
27632.0,1,NS_Through+Right,NS_MAIN,IDLE,2.0,False,3,27631.0,1,3600,31230.0
27633.0,1,NS_Through+Right,NS_MAIN,IDLE,3.0,False,3,27632.0,1,3600,31230.0
27634.0,1,NS_Through+Right,NS_MAIN,IDLE,4.0,False,3,27633.0,1,3600,31230.0
27635.0,1,NS_Through+Right,NS_MAIN,IDLE,5.0,True,0,27634.0,1,3600,31230.0
27636.0,1,NS_Through+Right,NS_MAIN,IDLE,6.0,True,0,27635.0,1,3600,31230.0
27637.0,1,NS_Through+Right,NS_MAIN,IDLE,7.0,True,0,27636.0,1,3600,31230.0
27638.0,1,NS_Through+Right,NS_MAIN,IDLE,8.0,True,0,27637.0,1,3600,31230.0
27639.0,1,NS_Through+Right,NS_MAIN,IDLE,9.0,True,0,27638.0,1,3600,31230.0
27640.0,1,NS_Through+Right,NS_MAIN,IDLE,10.0,True,0,27639.0,1,3600,31230.0
27641.0,1,NS_Through+Right,NS_MAIN,IDLE,11.0,True,0,27640.0,1,3600,31230.0
27642.0,1,NS_Through+Right,NS_MAIN,IDLE,12.0,True,0,27641.0,1,3600,31230.0
27643.0,6,NS_Yellow,,YELLOW,12.0,True,2,27642.0,6,3,27645.0
27644.0,6,NS_Yellow,,YELLOW,12.0,True,1,27643.0,6,3,27645.0
27645.0,6,NS_Yellow,,YELLOW,12.0,True,1,27644.0,6,3,27645.0
27646.0,14,NS_Left_REDYellow,,REDYELLOW,12.0,True,1,27645.0,14,1,27647.0
27647.0,15,NS_Left,NS_LEFT,IDLE,0.0,False,1,27646.0,15,3600,31247.0
27648.0,15,NS_Left,NS_LEFT,IDLE,1.0,False,1,27647.0,15,3600,31247.0
27649.0,15,NS_Left,NS_LEFT,IDLE,2.0,False,1,27648.0,15,3600,31247.0
27650.0,15,NS_Left,NS_LEFT,IDLE,3.0,False,1,27649.0,15,3600,31247.0
27651.0,15,NS_Left,NS_LEFT,IDLE,4.0,False,1,27650.0,15,3600,31247.0
27652.0,15,NS_Left,NS_LEFT,IDLE,5.0,True,1,27651.0,15,3600,31247.0
27653.0,16,NS_Left_Yellow,,YELLOW,5.0,True,1,27652.0,16,3,27655.0
27654.0,16,NS_Left_Yellow,,YELLOW,5.0,True,1,27653.0,16,3,27655.0
27655.0,16,NS_Left_Yellow,,YELLOW,5.0,True,1,27654.0,16,3,27655.0
27656.0,7,EW_REDYellow,,REDYELLOW,5.0,True,1,27655.0,7,1,27657.0
27657.0,8,EW_Through+Right,EW_MAIN,IDLE,0.0,False,1,27656.0,8,3600,31257.0
27658.0,8,EW_Through+Right,EW_MAIN,IDLE,1.0,False,1,27657.0,8,3600,31257.0
27659.0,8,EW_Through+Right,EW_MAIN,IDLE,2.0,False,1,27658.0,8,3600,31257.0
27660.0,8,EW_Through+Right,EW_MAIN,IDLE,3.0,False,1,27659.0,8,3600,31257.0
27661.0,8,EW_Through+Right,EW_MAIN,IDLE,4.0,False,1,27660.0,8,3600,31257.0
27662.0,8,EW_Through+Right,EW_MAIN,IDLE,5.0,True,1,27661.0,8,3600,31257.0
27663.0,8,EW_Through+Right,EW_MAIN,IDLE,6.0,True,1,27662.0,8,3600,31257.0
27664.0,13,EW_Yellow,,YELLOW,6.0,True,3,27663.0,13,3,27666.0
27665.0,13,EW_Yellow,,YELLOW,6.0,True,1,27664.0,13,3,27666.0
27666.0,13,EW_Yellow,,YELLOW,6.0,True,1,27665.0,13,3,27666.0
27667.0,17,EW_Left_REDYellow,,REDYELLOW,6.0,True,3,27666.0,17,1,27668.0
27668.0,18,EW_Left,EW_LEFT,IDLE,0.0,False,3,27667.0,18,3600,31268.0
27669.0,18,EW_Left,EW_LEFT,IDLE,1.0,False,3,27668.0,18,3600,31268.0
27670.0,18,EW_Left,EW_LEFT,IDLE,2.0,False,3,27669.0,18,3600,31268.0
27671.0,18,EW_Left,EW_LEFT,IDLE,3.0,False,3,27670.0,18,3600,31268.0
27672.0,18,EW_Left,EW_LEFT,IDLE,4.0,False,3,27671.0,18,3600,31268.0
27673.0,18,EW_Left,EW_LEFT,IDLE,5.0,True,3,27672.0,18,3600,31268.0
27674.0,18,EW_Left,EW_LEFT,IDLE,6.0,True,3,27673.0,18,3600,31268.0
27675.0,18,EW_Left,EW_LEFT,IDLE,7.0,True,3,27674.0,18,3600,31268.0
27676.0,18,EW_Left,EW_LEFT,IDLE,8.0,True,3,27675.0,18,3600,31268.0
27677.0,18,EW_Left,EW_LEFT,IDLE,9.0,True,3,27676.0,18,3600,31268.0
27678.0,19,EW_Left_Yellow,,YELLOW,9.0,True,0,27677.0,19,3,27680.0
27679.0,19,EW_Left_Yellow,,YELLOW,9.0,True,3,27678.0,19,3,27680.0
27680.0,19,EW_Left_Yellow,,YELLOW,9.0,True,3,27679.0,19,3,27680.0
27681.0,0,NS_REDYellow,,REDYELLOW,9.0,True,3,27680.0,0,1,27682.0
27682.0,1,NS_Through+Right,NS_MAIN,IDLE,0.0,False,3,27681.0,1,3600,31282.0
27683.0,1,NS_Through+Right,NS_MAIN,IDLE,1.0,False,3,27682.0,1,3600,31282.0
27684.0,1,NS_Through+Right,NS_MAIN,IDLE,2.0,False,3,27683.0,1,3600,31282.0
27685.0,1,NS_Through+Right,NS_MAIN,IDLE,3.0,False,3,27684.0,1,3600,31282.0
27686.0,1,NS_Through+Right,NS_MAIN,IDLE,4.0,False,3,27685.0,1,3600,31282.0
27687.0,1,NS_Through+Right,NS_MAIN,IDLE,5.0,True,3,27686.0,1,3600,31282.0
27688.0,1,NS_Through+Right,NS_MAIN,IDLE,6.0,True,0,27687.0,1,3600,31282.0
27689.0,1,NS_Through+Right,NS_MAIN,IDLE,7.0,True,0,27688.0,1,3600,31282.0
27690.0,1,NS_Through+Right,NS_MAIN,IDLE,8.0,True,0,27689.0,1,3600,31282.0
27691.0,1,NS_Through+Right,NS_MAIN,IDLE,9.0,True,0,27690.0,1,3600,31282.0
27692.0,1,NS_Through+Right,NS_MAIN,IDLE,10.0,True,0,27691.0,1,3600,31282.0
27693.0,1,NS_Through+Right,NS_MAIN,IDLE,11.0,True,0,27692.0,1,3600,31282.0
27694.0,1,NS_Through+Right,NS_MAIN,IDLE,12.0,True,0,27693.0,1,3600,31282.0
27695.0,1,NS_Through+Right,NS_MAIN,IDLE,13.0,True,0,27694.0,1,3600,31282.0
27696.0,6,NS_Yellow,,YELLOW,13.0,True,1,27695.0,6,3,27698.0
27697.0,6,NS_Yellow,,YELLOW,13.0,True,2,27696.0,6,3,27698.0
27698.0,6,NS_Yellow,,YELLOW,13.0,True,2,27697.0,6,3,27698.0
27699.0,7,EW_REDYellow,,REDYELLOW,13.0,True,1,27698.0,7,1,27700.0
27700.0,8,EW_Through+Right,EW_MAIN,IDLE,0.0,False,1,27699.0,8,3600,31300.0
27701.0,8,EW_Through+Right,EW_MAIN,IDLE,1.0,False,1,27700.0,8,3600,31300.0
27702.0,8,EW_Through+Right,EW_MAIN,IDLE,2.0,False,1,27701.0,8,3600,31300.0
27703.0,8,EW_Through+Right,EW_MAIN,IDLE,3.0,False,1,27702.0,8,3600,31300.0
27704.0,8,EW_Through+Right,EW_MAIN,IDLE,4.0,False,1,27703.0,8,3600,31300.0
27705.0,8,EW_Through+Right,EW_MAIN,IDLE,5.0,True,1,27704.0,8,3600,31300.0
27706.0,8,EW_Through+Right,EW_MAIN,IDLE,6.0,True,1,27705.0,8,3600,31300.0
27707.0,8,EW_Through+Right,EW_MAIN,IDLE,7.0,True,1,27706.0,8,3600,31300.0
27708.0,8,EW_Through+Right,EW_MAIN,IDLE,8.0,True,1,27707.0,8,3600,31300.0
27709.0,8,EW_Through+Right,EW_MAIN,IDLE,9.0,True,1,27708.0,8,3600,31300.0
27710.0,8,EW_Through+Right,EW_MAIN,IDLE,10.0,True,1,27709.0,8,3600,31300.0
27711.0,8,EW_Through+Right,EW_MAIN,IDLE,11.0,True,1,27710.0,8,3600,31300.0
27712.0,8,EW_Through+Right,EW_MAIN,IDLE,12.0,True,1,27711.0,8,3600,31300.0
27713.0,8,EW_Through+Right,EW_MAIN,IDLE,13.0,True,1,27712.0,8,3600,31300.0
27714.0,8,EW_Through+Right,EW_MAIN,IDLE,14.0,True,1,27713.0,8,3600,31300.0
27715.0,8,EW_Through+Right,EW_MAIN,IDLE,15.0,True,1,27714.0,8,3600,31300.0
27716.0,8,EW_Through+Right,EW_MAIN,IDLE,16.0,True,1,27715.0,8,3600,31300.0
27717.0,8,EW_Through+Right,EW_MAIN,IDLE,17.0,True,1,27716.0,8,3600,31300.0
27718.0,8,EW_Through+Right,EW_MAIN,IDLE,18.0,True,1,27717.0,8,3600,31300.0
27719.0,13,EW_Yellow,,YELLOW,18.0,True,3,27718.0,13,3,27721.0
27720.0,13,EW_Yellow,,YELLOW,18.0,True,2,27719.0,13,3,27721.0
27721.0,13,EW_Yellow,,YELLOW,18.0,True,2,27720.0,13,3,27721.0
27722.0,17,EW_Left_REDYellow,,REDYELLOW,18.0,True,3,27721.0,17,1,27723.0
27723.0,18,EW_Left,EW_LEFT,IDLE,0.0,False,3,27722.0,18,3600,31323.0
27724.0,18,EW_Left,EW_LEFT,IDLE,1.0,False,3,27723.0,18,3600,31323.0
27725.0,18,EW_Left,EW_LEFT,IDLE,2.0,False,3,27724.0,18,3600,31323.0
27726.0,18,EW_Left,EW_LEFT,IDLE,3.0,False,3,27725.0,18,3600,31323.0
27727.0,18,EW_Left,EW_LEFT,IDLE,4.0,False,3,27726.0,18,3600,31323.0
27728.0,18,EW_Left,EW_LEFT,IDLE,5.0,True,3,27727.0,18,3600,31323.0
27729.0,18,EW_Left,EW_LEFT,IDLE,6.0,True,3,27728.0,18,3600,31323.0
27730.0,19,EW_Left_Yellow,,YELLOW,6.0,True,0,27729.0,19,3,27732.0
27731.0,19,EW_Left_Yellow,,YELLOW,6.0,True,3,27730.0,19,3,27732.0
27732.0,19,EW_Left_Yellow,,YELLOW,6.0,True,3,27731.0,19,3,27732.0
27733.0,0,NS_REDYellow,,REDYELLOW,6.0,True,3,27732.0,0,1,27734.0
27734.0,1,NS_Through+Right,NS_MAIN,IDLE,0.0,False,3,27733.0,1,3600,31334.0
27735.0,1,NS_Through+Right,NS_MAIN,IDLE,1.0,False,3,27734.0,1,3600,31334.0
27736.0,1,NS_Through+Right,NS_MAIN,IDLE,2.0,False,3,27735.0,1,3600,31334.0
27737.0,1,NS_Through+Right,NS_MAIN,IDLE,3.0,False,0,27736.0,1,3600,31334.0
27738.0,1,NS_Through+Right,NS_MAIN,IDLE,4.0,False,0,27737.0,1,3600,31334.0
27739.0,1,NS_Through+Right,NS_MAIN,IDLE,5.0,True,2,27738.0,1,3600,31334.0
27740.0,1,NS_Through+Right,NS_MAIN,IDLE,6.0,True,0,27739.0,1,3600,31334.0
27741.0,1,NS_Through+Right,NS_MAIN,IDLE,7.0,True,0,27740.0,1,3600,31334.0
27742.0,1,NS_Through+Right,NS_MAIN,IDLE,8.0,True,0,27741.0,1,3600,31334.0
27743.0,1,NS_Through+Right,NS_MAIN,IDLE,9.0,True,0,27742.0,1,3600,31334.0
27744.0,1,NS_Through+Right,NS_MAIN,IDLE,10.0,True,0,27743.0,1,3600,31334.0
27745.0,6,NS_Yellow,,YELLOW,10.0,True,2,27744.0,6,3,27747.0
27746.0,6,NS_Yellow,,YELLOW,10.0,True,2,27745.0,6,3,27747.0
27747.0,6,NS_Yellow,,YELLOW,10.0,True,1,27746.0,6,3,27747.0
27748.0,14,NS_Left_REDYellow,,REDYELLOW,10.0,True,2,27747.0,14,1,27749.0
27749.0,15,NS_Left,NS_LEFT,IDLE,0.0,False,1,27748.0,15,3600,31349.0
27750.0,15,NS_Left,NS_LEFT,IDLE,1.0,False,2,27749.0,15,3600,31349.0
27751.0,15,NS_Left,NS_LEFT,IDLE,2.0,False,1,27750.0,15,3600,31349.0
27752.0,15,NS_Left,NS_LEFT,IDLE,3.0,False,1,27751.0,15,3600,31349.0
27753.0,15,NS_Left,NS_LEFT,IDLE,4.0,False,1,27752.0,15,3600,31349.0
27754.0,15,NS_Left,NS_LEFT,IDLE,5.0,True,1,27753.0,15,3600,31349.0
27755.0,16,NS_Left_Yellow,,YELLOW,5.0,True,1,27754.0,16,3,27757.0
27756.0,16,NS_Left_Yellow,,YELLOW,5.0,True,1,27755.0,16,3,27757.0
27757.0,16,NS_Left_Yellow,,YELLOW,5.0,True,1,27756.0,16,3,27757.0
27758.0,7,EW_REDYellow,,REDYELLOW,5.0,True,1,27757.0,7,1,27759.0
27759.0,8,EW_Through+Right,EW_MAIN,IDLE,0.0,False,1,27758.0,8,3600,31359.0
27760.0,8,EW_Through+Right,EW_MAIN,IDLE,1.0,False,1,27759.0,8,3600,31359.0
27761.0,8,EW_Through+Right,EW_MAIN,IDLE,2.0,False,1,27760.0,8,3600,31359.0
27762.0,8,EW_Through+Right,EW_MAIN,IDLE,3.0,False,1,27761.0,8,3600,31359.0
27763.0,8,EW_Through+Right,EW_MAIN,IDLE,4.0,False,1,27762.0,8,3600,31359.0
27764.0,8,EW_Through+Right,EW_MAIN,IDLE,5.0,True,1,27763.0,8,3600,31359.0
27765.0,8,EW_Through+Right,EW_MAIN,IDLE,6.0,True,1,27764.0,8,3600,31359.0
27766.0,8,EW_Through+Right,EW_MAIN,IDLE,7.0,True,1,27765.0,8,3600,31359.0
27767.0,8,EW_Through+Right,EW_MAIN,IDLE,8.0,True,1,27766.0,8,3600,31359.0
27768.0,13,EW_Yellow,,YELLOW,8.0,True,3,27767.0,13,3,27770.0
27769.0,13,EW_Yellow,,YELLOW,8.0,True,2,27768.0,13,3,27770.0
27770.0,13,EW_Yellow,,YELLOW,8.0,True,3,27769.0,13,3,27770.0
27771.0,17,EW_Left_REDYellow,,REDYELLOW,8.0,True,3,27770.0,17,1,27772.0
27772.0,18,EW_Left,EW_LEFT,IDLE,0.0,False,3,27771.0,18,3600,31372.0
27773.0,18,EW_Left,EW_LEFT,IDLE,1.0,False,3,27772.0,18,3600,31372.0
27774.0,18,EW_Left,EW_LEFT,IDLE,2.0,False,3,27773.0,18,3600,31372.0
27775.0,18,EW_Left,EW_LEFT,IDLE,3.0,False,3,27774.0,18,3600,31372.0
27776.0,18,EW_Left,EW_LEFT,IDLE,4.0,False,3,27775.0,18,3600,31372.0
27777.0,18,EW_Left,EW_LEFT,IDLE,5.0,True,3,27776.0,18,3600,31372.0
27778.0,19,EW_Left_Yellow,,YELLOW,5.0,True,0,27777.0,19,3,27780.0
27779.0,19,EW_Left_Yellow,,YELLOW,5.0,True,3,27778.0,19,3,27780.0
27780.0,19,EW_Left_Yellow,,YELLOW,5.0,True,3,27779.0,19,3,27780.0
27781.0,0,NS_REDYellow,,REDYELLOW,5.0,True,3,27780.0,0,1,27782.0
27782.0,1,NS_Through+Right,NS_MAIN,IDLE,0.0,False,3,27781.0,1,3600,31382.0
27783.0,1,NS_Through+Right,NS_MAIN,IDLE,1.0,False,3,27782.0,1,3600,31382.0
27784.0,1,NS_Through+Right,NS_MAIN,IDLE,2.0,False,0,27783.0,1,3600,31382.0
27785.0,1,NS_Through+Right,NS_MAIN,IDLE,3.0,False,0,27784.0,1,3600,31382.0
27786.0,1,NS_Through+Right,NS_MAIN,IDLE,4.0,False,0,27785.0,1,3600,31382.0
27787.0,1,NS_Through+Right,NS_MAIN,IDLE,5.0,True,0,27786.0,1,3600,31382.0
27788.0,1,NS_Through+Right,NS_MAIN,IDLE,6.0,True,0,27787.0,1,3600,31382.0
27789.0,1,NS_Through+Right,NS_MAIN,IDLE,7.0,True,0,27788.0,1,3600,31382.0
27790.0,1,NS_Through+Right,NS_MAIN,IDLE,8.0,True,0,27789.0,1,3600,31382.0
27791.0,1,NS_Through+Right,NS_MAIN,IDLE,9.0,True,0,27790.0,1,3600,31382.0
27792.0,1,NS_Through+Right,NS_MAIN,IDLE,10.0,True,0,27791.0,1,3600,31382.0
27793.0,6,NS_Yellow,,YELLOW,10.0,True,2,27792.0,6,3,27795.0
27794.0,6,NS_Yellow,,YELLOW,10.0,True,2,27793.0,6,3,27795.0
27795.0,6,NS_Yellow,,YELLOW,10.0,True,0,27794.0,6,3,27795.0
27796.0,14,NS_Left_REDYellow,,REDYELLOW,10.0,True,2,27795.0,14,1,27797.0
27797.0,15,NS_Left,NS_LEFT,IDLE,0.0,False,2,27796.0,15,3600,31397.0
27798.0,15,NS_Left,NS_LEFT,IDLE,1.0,False,2,27797.0,15,3600,31397.0
27799.0,15,NS_Left,NS_LEFT,IDLE,2.0,False,2,27798.0,15,3600,31397.0
27800.0,15,NS_Left,NS_LEFT,IDLE,3.0,False,1,27799.0,15,3600,31397.0
27801.0,15,NS_Left,NS_LEFT,IDLE,4.0,False,1,27800.0,15,3600,31397.0
27802.0,15,NS_Left,NS_LEFT,IDLE,5.0,True,1,27801.0,15,3600,31397.0
27803.0,16,NS_Left_Yellow,,YELLOW,5.0,True,1,27802.0,16,3,27805.0
27804.0,16,NS_Left_Yellow,,YELLOW,5.0,True,2,27803.0,16,3,27805.0
27805.0,16,NS_Left_Yellow,,YELLOW,5.0,True,1,27804.0,16,3,27805.0
27806.0,7,EW_REDYellow,,REDYELLOW,5.0,True,1,27805.0,7,1,27807.0
27807.0,8,EW_Through+Right,EW_MAIN,IDLE,0.0,False,1,27806.0,8,3600,31407.0
27808.0,8,EW_Through+Right,EW_MAIN,IDLE,1.0,False,1,27807.0,8,3600,31407.0
27809.0,8,EW_Through+Right,EW_MAIN,IDLE,2.0,False,1,27808.0,8,3600,31407.0
27810.0,8,EW_Through+Right,EW_MAIN,IDLE,3.0,False,1,27809.0,8,3600,31407.0
27811.0,8,EW_Through+Right,EW_MAIN,IDLE,4.0,False,1,27810.0,8,3600,31407.0
27812.0,8,EW_Through+Right,EW_MAIN,IDLE,5.0,True,1,27811.0,8,3600,31407.0
27813.0,13,EW_Yellow,,YELLOW,5.0,True,3,27812.0,13,3,27815.0
27814.0,13,EW_Yellow,,YELLOW,5.0,True,2,27813.0,13,3,27815.0
27815.0,13,EW_Yellow,,YELLOW,5.0,True,1,27814.0,13,3,27815.0
27816.0,17,EW_Left_REDYellow,,REDYELLOW,5.0,True,1,27815.0,17,1,27817.0
27817.0,18,EW_Left,EW_LEFT,IDLE,0.0,False,3,27816.0,18,3600,31417.0
27818.0,18,EW_Left,EW_LEFT,IDLE,1.0,False,3,27817.0,18,3600,31417.0
27819.0,18,EW_Left,EW_LEFT,IDLE,2.0,False,3,27818.0,18,3600,31417.0
27820.0,18,EW_Left,EW_LEFT,IDLE,3.0,False,3,27819.0,18,3600,31417.0
27821.0,18,EW_Left,EW_LEFT,IDLE,4.0,False,3,27820.0,18,3600,31417.0
27822.0,18,EW_Left,EW_LEFT,IDLE,5.0,True,3,27821.0,18,3600,31417.0
27823.0,19,EW_Left_Yellow,,YELLOW,5.0,True,0,27822.0,19,3,27825.0
27824.0,19,EW_Left_Yellow,,YELLOW,5.0,True,3,27823.0,19,3,27825.0
27825.0,19,EW_Left_Yellow,,YELLOW,5.0,True,3,27824.0,19,3,27825.0
27826.0,0,NS_REDYellow,,REDYELLOW,5.0,True,3,27825.0,0,1,27827.0
27827.0,1,NS_Through+Right,NS_MAIN,IDLE,0.0,False,3,27826.0,1,3600,31427.0
27828.0,1,NS_Through+Right,NS_MAIN,IDLE,1.0,False,3,27827.0,1,3600,31427.0
27829.0,1,NS_Through+Right,NS_MAIN,IDLE,2.0,False,0,27828.0,1,3600,31427.0
27830.0,1,NS_Through+Right,NS_MAIN,IDLE,3.0,False,0,27829.0,1,3600,31427.0
27831.0,1,NS_Through+Right,NS_MAIN,IDLE,4.0,False,0,27830.0,1,3600,31427.0
27832.0,1,NS_Through+Right,NS_MAIN,IDLE,5.0,True,0,27831.0,1,3600,31427.0
27833.0,1,NS_Through+Right,NS_MAIN,IDLE,6.0,True,0,27832.0,1,3600,31427.0
27834.0,1,NS_Through+Right,NS_MAIN,IDLE,7.0,True,0,27833.0,1,3600,31427.0
27835.0,1,NS_Through+Right,NS_MAIN,IDLE,8.0,True,0,27834.0,1,3600,31427.0
27836.0,1,NS_Through+Right,NS_MAIN,IDLE,9.0,True,0,27835.0,1,3600,31427.0
27837.0,1,NS_Through+Right,NS_MAIN,IDLE,10.0,True,0,27836.0,1,3600,31427.0
27838.0,1,NS_Through+Right,NS_MAIN,IDLE,11.0,True,0,27837.0,1,3600,31427.0
27839.0,1,NS_Through+Right,NS_MAIN,IDLE,12.0,True,0,27838.0,1,3600,31427.0
27840.0,1,NS_Through+Right,NS_MAIN,IDLE,13.0,True,0,27839.0,1,3600,31427.0
27841.0,1,NS_Through+Right,NS_MAIN,IDLE,14.0,True,0,27840.0,1,3600,31427.0
27842.0,1,NS_Through+Right,NS_MAIN,IDLE,15.0,True,0,27841.0,1,3600,31427.0
27843.0,6,NS_Yellow,,YELLOW,15.0,True,2,27842.0,6,3,27845.0
27844.0,6,NS_Yellow,,YELLOW,15.0,True,2,27843.0,6,3,27845.0
27845.0,6,NS_Yellow,,YELLOW,15.0,True,2,27844.0,6,3,27845.0
27846.0,14,NS_Left_REDYellow,,REDYELLOW,15.0,True,1,27845.0,14,1,27847.0
27847.0,15,NS_Left,NS_LEFT,IDLE,0.0,False,1,27846.0,15,3600,31447.0
27848.0,15,NS_Left,NS_LEFT,IDLE,1.0,False,1,27847.0,15,3600,31447.0
27849.0,15,NS_Left,NS_LEFT,IDLE,2.0,False,1,27848.0,15,3600,31447.0
27850.0,15,NS_Left,NS_LEFT,IDLE,3.0,False,1,27849.0,15,3600,31447.0
27851.0,15,NS_Left,NS_LEFT,IDLE,4.0,False,1,27850.0,15,3600,31447.0
27852.0,15,NS_Left,NS_LEFT,IDLE,5.0,True,1,27851.0,15,3600,31447.0
27853.0,16,NS_Left_Yellow,,YELLOW,5.0,True,1,27852.0,16,3,27855.0
27854.0,16,NS_Left_Yellow,,YELLOW,5.0,True,2,27853.0,16,3,27855.0
27855.0,16,NS_Left_Yellow,,YELLOW,5.0,True,2,27854.0,16,3,27855.0
27856.0,7,EW_REDYellow,,REDYELLOW,5.0,True,1,27855.0,7,1,27857.0
27857.0,8,EW_Through+Right,EW_MAIN,IDLE,0.0,False,1,27856.0,8,3600,31457.0
27858.0,8,EW_Through+Right,EW_MAIN,IDLE,1.0,False,1,27857.0,8,3600,31457.0
27859.0,8,EW_Through+Right,EW_MAIN,IDLE,2.0,False,1,27858.0,8,3600,31457.0
27860.0,8,EW_Through+Right,EW_MAIN,IDLE,3.0,False,1,27859.0,8,3600,31457.0
27861.0,8,EW_Through+Right,EW_MAIN,IDLE,4.0,False,1,27860.0,8,3600,31457.0
27862.0,8,EW_Through+Right,EW_MAIN,IDLE,5.0,True,1,27861.0,8,3600,31457.0
27863.0,8,EW_Through+Right,EW_MAIN,IDLE,6.0,True,1,27862.0,8,3600,31457.0
27864.0,8,EW_Through+Right,EW_MAIN,IDLE,7.0,True,1,27863.0,8,3600,31457.0
27865.0,8,EW_Through+Right,EW_MAIN,IDLE,8.0,True,1,27864.0,8,3600,31457.0
27866.0,8,EW_Through+Right,EW_MAIN,IDLE,9.0,True,1,27865.0,8,3600,31457.0
27867.0,8,EW_Through+Right,EW_MAIN,IDLE,10.0,True,1,27866.0,8,3600,31457.0
27868.0,8,EW_Through+Right,EW_MAIN,IDLE,11.0,True,1,27867.0,8,3600,31457.0
27869.0,8,EW_Through+Right,EW_MAIN,IDLE,12.0,True,1,27868.0,8,3600,31457.0
27870.0,13,EW_Yellow,,YELLOW,12.0,True,3,27869.0,13,3,27872.0
27871.0,13,EW_Yellow,,YELLOW,12.0,True,2,27870.0,13,3,27872.0
27872.0,13,EW_Yellow,,YELLOW,12.0,True,2,27871.0,13,3,27872.0
27873.0,17,EW_Left_REDYellow,,REDYELLOW,12.0,True,3,27872.0,17,1,27874.0
27874.0,18,EW_Left,EW_LEFT,IDLE,0.0,False,3,27873.0,18,3600,31474.0
27875.0,18,EW_Left,EW_LEFT,IDLE,1.0,False,3,27874.0,18,3600,31474.0
27876.0,18,EW_Left,EW_LEFT,IDLE,2.0,False,3,27875.0,18,3600,31474.0
27877.0,18,EW_Left,EW_LEFT,IDLE,3.0,False,3,27876.0,18,3600,31474.0
27878.0,18,EW_Left,EW_LEFT,IDLE,4.0,False,3,27877.0,18,3600,31474.0
27879.0,18,EW_Left,EW_LEFT,IDLE,5.0,True,3,27878.0,18,3600,31474.0
27880.0,19,EW_Left_Yellow,,YELLOW,5.0,True,0,27879.0,19,3,27882.0
27881.0,19,EW_Left_Yellow,,YELLOW,5.0,True,3,27880.0,19,3,27882.0
27882.0,19,EW_Left_Yellow,,YELLOW,5.0,True,3,27881.0,19,3,27882.0
27883.0,0,NS_REDYellow,,REDYELLOW,5.0,True,3,27882.0,0,1,27884.0
